tweet_id,sentiment,content
1957047408,negative,"@becjee Yeah, plus it's just a little too far to walk to Pinocchio's for sushi"
1957047569,negative,I'm feeling this pressure in my head that always kicks in just before a nasty headache. I'm not looking forward to this.
1957047571,negative,Taylor Swift and Joe Jonas looked really good together. I'm kinda sad they broke up.
1957047787,negative,I'm suppose to turn in a sentence outline for my research paper within the hour online but my neck hurts.
1957047828,negative,"Lady across the way had a miscarriage, say a prayer"
1957048027,negative,God I just want to sleep.
1957048703,negative,@ksutt11 ohhhh thunderstorms...boo  why do they always have to make the power go out??
1957048870,negative,I feel so deflated. No more doggy.
1957049167,negative,Found my book. Starting a real paper-bound journal tonight. Have an annoying zit above my lip. Makes me look like I have herpes
1957050633,negative,"RATT ROCKED NASHVILLE TONITE..ONE THING SUCKED, NO ENCORE!  LIKE IN THE 80'S THEY STILL HAVE A FUN SHOW. PEARCY HAS THAT HOTT BAD BOY LOOK"
1957050684,negative,is feeling bad  just got bad news about my Mum
1957050747,negative,@RealBlackWidow But but I dun wanna
1957050890,negative,@imjustlalayone damn girl I'm so down but ya gotta let me know so I can get my kit together &amp; I got a flyer  Any next weekend? I&quot;M DOWN!
1957051517,negative,"@JustinOdom dbl booooooo for being sick, flippin blows! ... bahaha i kno i dont have many friends on here either. i feel so lame  haha"
1957052167,negative,@brettyrocks thats what i was thinking but the only time it's gonna be on is 1 am!
1957052211,negative,"Peeps still here. Fun times. Gotta sleep tho. Work in the A.M. Some cool, hot chicks here. But none as cool as ____________. Missing her"
1957052409,negative,don't feel like working  I think I tweet this too often!
1957052932,negative,feels sick to my stomach and idkk whyy
1957053170,negative,vineri...nimic special sau probabil un alt weekend pierdut...
1957053247,negative,Counting the hours of lost sunshine until the Weekend
1957053338,positive,@justintevya - dude i just saw your SF pics. looks like your mini excursion was pretty kick ass! didn't see any sun while i was there tho
1957053409,positive,is home.  safely... but hungry
1957053566,negative,"@hello_jodie Um, I was thrown from @JareWolf's van yesterday and had to be taken to the ER"
1957055178,negative,"got to final table, but....went out third.  Don't think I'll be getting my free seat"
1957055396,negative,good morning work this morning gutted lol nevermind
1957055530,negative,I have to work in the morning while my friends get to party it up.....stupid bberry lite flashing red and I have no messages!
1957055981,positive,FB is boring   and i wanna sing RIGHT NOW..! *-*
1957056027,negative,@judyrey  The link doesn't work
1957056041,negative,@Deedubau hahaha I don't know anyone or anything about it except they have powers lol... I live in my own bubble
1957056896,negative,The humpalow um ya I think so... Cell is dying
1957057026,negative,Last day at work...Sick to the bone
1957057469,negative,i feel like I'm on house arrest.
1957057586,negative,"love is like a war,,easy to begin, hard to end..fiuuhh..."
1957058130,positive,@heavenjones ur supposed to be in BK tho
1957058219,negative,@cosmiclagoon Did you know that there is a shortage of shells for crabs to use on the beach due to beach combers? It is very sad
1957058436,positive,Oh no!  Nighty night.
1957058504,positive,@celldweller Must... have... new music... I won't sleep until you give us Chapter 1... I might die first though...  Hurry!
1957059348,negative,my stupid tooooth hurts
1957059587,positive,@neyoofficial: love the song &quot;together&quot;. that's &quot;his&quot; song for me...well i think it's still is
1957059671,negative,Ready To Go @ School
1957059917,negative,@turnitgrey my computers broken and I broke my laptop so I had to use the phone  ahh still on he cause they fucked up my order.
1957060283,negative,@Richard_Gable It's good isn't it! Our holiday chalet is out of sight but look v similar to those ones. Going home again today
1957060439,negative,It's a sad economy. Just heard of another friend losing their job.  so sad. But just a reminder that...
1957061418,negative,@jarekpastor I'm just starting to feel really panicky and anxious that something bad has happened cos it seems like it's been ages
1957061527,negative,my dog ran awayyy
1957061884,negative,@all_is_one84 Those suck so bad.
1957062262,negative,"I'm back. top molar extracted  swollen face, all numb.  But no more toothache or sinus pain."
1957062621,positive,"just finished 8 hours of Texas Life Insurance CE tonight, 22 more hours to go"
1957062676,negative,does anyone know any good rap songs? i need to make a rap/fun cd and i have no idea  helllllpppp
1957062698,positive,I want to go to Peru this summer ahhhhhhh! Hopefully! Yesyesyes! I miss it over there!!!
1957062783,negative,@exortabreedoll what happen to the maids of yours? Quit once again? ...
1957062827,negative,I'm awake. Anybody else awake? Wish I lived in the US since all the fun happens when I'm asleep!
1957063783,negative,At Charle's with the power out. LOL! Damn SaveMart lost power and we could not buy beer.
1957063845,negative,@Penguin_J heehee. i love you! i am tired.
1957064177,negative,my mobile phone refuses to charge!!  either the battery is broken or the chargerrr ( booooo
1957064253,negative,@Kirsten613 oh how i wish you would get her to sign something then send it to me or let me call you when you meet or something
1957064566,negative,"@kimberly625 hmmm, I thought u were sleeping!! Too bad I can't see those videos until tomorrow night."
1957064575,negative,"Morning everyone sorry for going early last night had bad news, felt totally crap   Today is a new day"
1957064578,negative,went to the beach and it started raining
1957064908,negative,"how I wish my parents put me into a Chinese school when I was younger. Then, it'll be so much easier for me to get a job..."
1957065570,positive,"@AnthonyLucas @iainfunnell Yeah, physically moving too!  Apparently we'll be reporting directly to Mr. Hayward..."
1957065963,negative,@nayRyelgiuQ airport? and you didnt show up tonight homo!
1957066120,negative,@charloro jealous  it looks like schindler's list in toronto
1957066701,positive,I want another tatt
1957067386,negative,@avalonabsinthe what?! Come as you are!!! But erock just left  bah D:
1957067779,positive,"So, I need to make a lot of money tomorrow"
1957067988,negative,@joiskol  being in your room makes me sad.
1957068229,negative,"Nearly fell asleep, but was jolted out of bed by a massive panic attack and now I'm not sure if I can sleep at all."
1957068585,negative,for the gays i only made 200 tonight
1957068880,negative,@CocktailChic oh f*ck! I completely forgot about Thirsty Thursday! oh. my. gaga. this sucks
1957069453,negative,"if one people did any wrong, the world blames all the people over there, this is the great world which we are living in!  Shit!"
1957070273,positive,@MandyAlwaysKnws nope.  they are all sleeping cuz they live on the east coast.
1957070484,negative,"@dravenreborn I bet its cool down in SR, huh? It's not here. I haven't stopped sweating since noon when dad and I were packing"
1957070534,negative,@meljachin: eww. dislike
1957070786,negative,Tactical mistake: going to the city library and buying milk. Who knew? OUCH OUCH OUCH. Maybe a good thing I didn't try for uni.
1957070871,negative,decided 2 trans frm relaxed 2 natural hair but i wish my whole head looked like my roots.  Age of the instant gratification....
1957071331,negative,"@SuzyDunkley sorry bout the cat,"
1957071583,negative,needs to have an increase on her salary  http://plurk.com/p/wxluu
1957072308,negative,my stomach feels like it's touching the ground..i'm SO full
1957072400,positive,Pug just woke me from an incredible sleep!
1957072637,positive,@ddlovato i can`t wait to hear your new album. i`m sure will be amazing.please just replay to me  i love you so much!!!!
1957072682,negative,Sooo much work so little time
1957072896,negative,missed iron chef
1957073073,negative,@thevowel the DS version sucks
1957073201,negative,what a bad day
1957073668,positive,@lilxamyx08 i know ridiculous! we never got to hang out  i love chicago and want to go shopping... so a trip sounds like fun
1957073753,negative,hates the net. ayaw bumukas ng twitter.  http://plurk.com/p/wxlxs
1957073984,negative,"Ugh, my internet was down!"
1957074101,positive,omg i didnt tweet all that much today.... *sadness*
1957074214,negative,is feeling so giddy and wanna go home.
1957074267,negative,the week just wasnt the same without an adam lambert performance!!!
1957074812,negative,@rockingjude The link doesn't work
1957074977,negative,Up and packing. Its the last day of youth camp
1957075035,negative,"GOSSIP GIRL, WHEN ARE YOU COMING BACK  ! chaceeeeeee.."
1957075180,negative,Smh @ hiphop nursery rhymes
1957075229,negative,Somebody please save the polar bears!
1957075268,positive,@PandaMayhem noooooooooooo i just look at a lot of pictures   lol lol
1957075370,positive,@CrazyBallerina Not really sleepy ...bored is the right word ... again not much work
1957075457,negative,It has come to my attention from a 16yo friend that I've recently gained a TON of weight. He didn't know it was me.
1957075557,negative,guess im staying home tonight...no movie-ing for me
1957076048,negative,went to the cd store to search for the cd. But
1957076214,negative,@BuzzEdition reminds me of the weather a month ago it was horrible  I hope all is well hugs
